Date,Open,High,Low,Close,Adj Close,Volume,SMA_30,SMA_100,Daily Return,Rolling Volatility,Volume_SMA_30,Momentum,RSI
2020-02-06,9617.82,9824.62,9539.82,9729.8,9729.8,37628823716.0,9521.408666666666,8000.1961,-0.0067517767564930775,0.02591047398486696,41547798645.76667,111.97999999999956,52.00650974477037
2020-02-05,9183.42,9701.3,9163.7,9613.42,9613.42,35222060874.0,9537.771,8003.0483,-0.011961191391395398,0.025753347013546233,41360971153.2,430.0,49.679416174633914
2020-02-04,9292.84,9331.27,9112.81,9180.96,9180.96,29893183716.0,9541.177666666666,7997.520699999999,-0.04498503134160381,0.027131045992454212,41034142123.833336,-111.88000000000102,34.185513809536346
2020-02-03,9344.68,9540.37,9248.63,9293.52,9293.52,30934096509.0,9559.12,7997.755999999999,0.012260155800700723,0.026314492313584577,40907055128.53333,-51.159999999999854,42.65295386006123
2020-02-02,9389.82,9468.8,9217.82,9344.37,9344.37,30835736946.0,9577.672666666667,8003.1548999999995,0.00547155437336988,0.026319645186693316,40522022499.36667,-45.44999999999891,38.225833486315445
2020-02-01,9346.36,9439.32,9313.24,9392.88,9392.88,25922656496.0,9595.113000000001,8011.065700000001,0.005191361215362678,0.026292922653637286,39957521902.26667,46.51999999999862,40.10576907748959
2020-01-31,9508.31,9521.71,9230.78,9350.53,9350.53,29432489719.0,9621.382333333333,8017.006700000001,-0.004508734275323278,0.025395686521077415,39760299416.23333,-157.77999999999884,27.415695503290436
2020-01-30,9316.02,9553.13,9230.9,9508.99,9508.99,32378792851.0,9651.698333333332,8016.1576000000005,0.016946632971606812,0.02551837386251821,39646512759.8,192.96999999999935,33.89233699151903
2020-01-29,9357.47,9406.43,9269.47,9316.63,9316.63,30682598115.0,9673.170666666667,8010.897200000001,-0.020229277767670473,0.025867668730067434,39182417682.2,-40.840000000000146,27.769017310487584
2020-01-28,8912.52,9358.59,8908.45,9358.59,9358.59,34398744403.0,9692.307333333334,8004.967900000001,0.0045037744334595065,0.02579872636086705,38813369305.8,446.0699999999997,30.64093508624029
2020-01-27,8597.31,8977.73,8597.31,8909.82,8909.82,28647338393.0,9695.284000000001,8001.3785,-0.047952736469916935,0.027384359322344794,38087612226.833336,312.5100000000002,29.342072534790248
2020-01-26,8364.41,8602.4,8325.5,8596.83,8596.83,22177678796.0,9670.454666666667,7997.3161,-0.035128655797760255,0.025814484239052134,37409692882.4,232.42000000000007,17.587395287734807
2020-01-25,8440.12,8458.45,8296.22,8367.85,8367.85,19647331549.0,9627.710666666668,7991.868100000001,-0.026635399327426423,0.025280653403654485,36561920712.433334,-72.27000000000044,17.758349662998782
2020-01-24,8405.57,8514.67,8266.84,8445.43,8445.43,24397913026.0,9578.407666666666,7987.3477,0.009271198695005367,0.024656183247042846,36002344954.6,39.86000000000058,21.02345141287789
2020-01-23,8680.65,8687.75,8333.64,8406.52,8406.52,25770680779.0,9536.519,7981.5269,-0.004607225446188079,0.024327007431789185,35666766808.76667,-274.1299999999992,21.272013616311796
2020-01-22,8744.21,8792.99,8636.75,8680.88,8680.88,22600204051.0,9503.000333333333,7979.687999999999,0.032636572565104105,0.025225852879410912,35055755360.03333,-63.32999999999993,31.054406566169575
2020-01-21,8658.99,8755.71,8544.52,8745.89,8745.89,24097418512.0,9474.247333333333,7980.5614000000005,0.007488872095916532,0.02528525279248657,34361493969.2,86.89999999999964,39.60977240704033
2020-01-20,8704.63,8745.59,8560.47,8657.64,8657.64,26422375678.0,9441.722333333333,7979.1274,-0.010090453916067998,0.025297646831226938,33675839168.133335,-46.98999999999978,34.6356809417495
2020-01-19,8941.45,9164.36,8620.08,8706.25,8706.25,34217320471.0,9393.864,7988.119299999999,0.005614694073673654,0.023061327187408994,33240715718.733334,-235.20000000000073,34.56484930579067
2020-01-18,8927.21,9012.2,8827.33,8942.81,8942.81,32337772627.0,9368.953,7999.5914,0.027171284996410527,0.022511007392750273,32785364859.2,15.600000000000364,40.021284615214064
2020-01-17,8725.21,8958.12,8677.32,8929.04,8929.04,36372139320.0,9335.44,8012.0831,-0.001539784474901995,0.021900102037949152,32551943493.033333,203.83000000000175,40.534993285636645
2020-01-16,8812.48,8846.46,8612.1,8723.79,8723.79,31313981931.0,9296.585666666668,8023.6216,-0.022986793653069104,0.02219264100427491,32133574396.366665,-88.68999999999869,32.73040785445335
2020-01-15,8825.34,8890.12,8657.19,8807.01,8807.01,40102834650.0,9246.415333333334,8036.1827,0.009539431829514333,0.020551926169304072,32025726745.966667,-18.329999999999927,38.22624317306005
2020-01-14,8140.93,8879.51,8140.93,8827.76,8827.76,44841784107.0,9200.194666666668,8050.163100000001,0.002356077715365279,0.02057734355301595,31875250503.766666,686.8299999999999,37.614850140689946
2020-01-13,8189.77,8197.79,8079.7,8144.19,8144.19,22482910688.0,9127.466000000002,8060.432899999999,-0.07743413957787715,0.024264879297201662,31176537399.033333,-45.58000000000084,33.90052190881522
2020-01-12,8033.26,8200.06,8009.06,8192.49,8192.49,22903438381.0,9060.274333333335,8073.5545999999995,0.005930608200447107,0.02437703499281205,30685050032.1,159.22999999999956,40.43263042326037
2020-01-11,8162.19,8218.36,8029.64,8037.54,8037.54,25521165085.0,8999.638666666668,8085.1104000000005,-0.018913663611429432,0.02393523115258759,30222870599.1,-124.64999999999964,41.9005536783565
2020-01-10,7878.31,8166.55,7726.77,8166.55,8166.55,28714583844.0,8934.634666666667,8094.881700000001,0.0160509310062531,0.02351645271416508,29986427238.466667,288.2399999999998,43.32988921416679
2020-01-09,8082.3,8082.3,7842.4,7879.07,7879.07,24045990466.0,8868.432999999999,8101.0957,-0.03520213554071183,0.023862866728690715,29615558795.266666,-203.23000000000047,38.72531625546684
2020-01-08,8161.94,8396.74,7956.77,8079.86,8079.86,31672559265.0,8811.230333333333,8110.9325,0.02548397209315323,0.02459716313996851,29520553498.8,-82.07999999999993,36.73549560365833
2020-01-07,7768.68,8178.22,7768.23,8163.69,8163.69,28767291327.0,8759.026666666667,8121.4014,0.010375179767966314,0.024779602888563252,29225169085.833332,395.0099999999993,37.25671309875063
2020-01-06,7410.45,7781.87,7409.29,7769.22,7769.22,23276261598.0,8697.553333333333,8132.6725,-0.048320061148818705,0.025965785039627265,28826975776.633335,358.77000000000044,32.85274226422088
2020-01-05,7410.45,7544.5,7400.54,7411.32,7411.32,19725074095.0,8638.565333333334,8138.3614,-0.04606640048807997,0.026021396468301688,28488038789.266666,0.8699999999998909,27.672465817197434
2020-01-04,7345.38,7427.39,7309.51,7410.66,7410.66,18444271275.0,8575.803333333333,8144.0176,-8.905296222527781e-05,0.025806641900513735,28071711281.466667,65.27999999999975,21.242891195405306
2020-01-03,6984.43,7413.72,6915.0,7344.88,7344.88,28111481032.0,8509.153666666667,8147.7555,-0.008876402371718495,0.025696634366198744,27980902751.0,360.4499999999998,20.836094787846633
2020-01-02,7202.55,7212.16,6935.27,6985.47,6985.47,20802083465.0,8428.906666666666,8149.019399999999,-0.04893340667240309,0.026645233410479176,27810216983.3,-217.07999999999993,19.716945632935193
2020-01-01,7194.89,7254.33,7174.94,7200.17,7200.17,18565664997.0,8357.228,8152.3662,0.030735226119359194,0.027630338699967325,27447989492.566666,5.279999999999745,23.233608742004265
2019-12-31,7294.44,7335.29,7169.78,7193.6,7193.6,21167946112.0,8280.048333333334,8151.2813,-0.0009124784553697918,0.02725758483404033,27074294601.266666,-100.83999999999924,22.6493094375749
2019-12-30,7420.27,7454.82,7276.31,7293.0,7293.0,22874131672.0,8212.594000000001,8150.8703000000005,0.013817838078291844,0.027477178761287645,26814012386.5,-127.27000000000044,32.29085613232081
2019-12-29,7317.65,7513.95,7279.87,7422.65,7422.65,22445257702.0,8148.062666666667,8153.3327,0.017777320718497247,0.027786544771438767,26415562829.8,105.0,34.50776784995571
2019-12-28,7289.03,7399.04,7286.91,7317.99,7317.99,21365673026.0,8095.001666666666,8153.7948,-0.014100085548961583,0.026747257817893274,26172840650.9,28.960000000000036,35.220658009867265
2019-12-27,7238.14,7363.53,7189.93,7290.09,7290.09,22777360996.0,8051.443666666667,8158.7844,-0.0038125222909568546,0.026183924231914648,26192830057.566666,51.94999999999982,31.217641008057583
2019-12-26,7274.8,7388.3,7200.39,7238.97,7238.97,22787010034.0,8013.814333333333,8162.4988,-0.007012259107912255,0.025871731977181775,26297486007.066666,-35.82999999999993,34.73655596039754
2019-12-25,7325.76,7357.02,7220.99,7275.16,7275.16,21559505149.0,7974.805333333334,8167.9165,0.004999330015181602,0.025805059885696546,26202872411.166668,-50.600000000000364,29.177017347741455
2019-12-24,7354.39,7535.72,7269.53,7322.53,7322.53,22991622105.0,7938.672333333333,8173.2056,0.0065111970046018985,0.025885125496242577,26110237122.033333,-31.860000000000582,27.814936332274826
2019-12-23,7508.9,7656.18,7326.19,7355.63,7355.63,27831788041.0,7894.497333333334,8180.694100000001,0.0045202955808989476,0.024996920884372397,26284623255.033333,-153.26999999999953,36.52283288039048
2019-12-22,7191.19,7518.03,7167.18,7511.59,7511.59,23134537956.0,7853.354,8191.4236,0.021202806557697906,0.025359682687193547,26252527236.5,320.40000000000055,53.76256125841485
2019-12-21,7220.59,7223.23,7112.74,7191.16,7191.16,19312552168.0,7804.471333333334,8199.0368,-0.04265807904851038,0.026277092781632896,26015533119.5,-29.43000000000029,43.35750254200358
2019-12-20,7208.64,7257.92,7086.12,7218.82,7218.82,22633815180.0,7754.890333333334,8212.0046,0.0038463891778237613,0.026252517121101483,25629416276.466667,10.179999999999382,46.095085867221755
2019-12-19,7277.59,7346.6,7041.38,7202.84,7202.84,25904604416.0,7696.891333333334,8221.6111,-0.0022136581879032002,0.025514461139243997,25414977336.1,-74.75,58.553226986912634
2019-12-18,6647.7,7324.98,6540.05,7276.8,7276.8,31836522778.0,7641.816666666667,8229.6811,0.010268171998822684,0.02568990405585936,25263790118.033333,629.1000000000004,53.3908580025665
2019-12-17,6931.32,6964.08,6587.97,6640.52,6640.52,22363804217.0,7572.374333333334,8228.9219,-0.08743953386103775,0.029527242077756696,24965450860.9,-290.7999999999993,34.284464044190344
2019-12-16,7153.66,7171.17,6903.68,6932.48,6932.48,20213265950.0,7509.889999999999,8231.436099999999,0.04396643636341713,0.030894633414742127,24302465237.566666,-221.1800000000003,40.7664095235168
